parent_material_id,child_material_id,quantity
MAT_T3_03688,MAT_T4_02300,2.938
MAT_T3_03688,MAT_T4_06355,2.151
MAT_T3_03688,MAT_T4_01997,3.543
MAT_T3_03694,MAT_T4_03958,2.971
MAT_T3_03694,MAT_T4_02661,3.273
MAT_T3_03694,MAT_T4_00462,2.313
MAT_T3_03696,MAT_T4_01312,1.954
MAT_T3_03696,MAT_T4_02766,2.615
MAT_T3_03698,MAT_T4_01940,4.827
MAT_T3_03698,MAT_T4_04209,1.528
MAT_T3_03700,MAT_T4_04727,3.475
MAT_T3_03700,MAT_T4_02709,2.4
MAT_T3_03702,MAT_T4_04642,0.699
MAT_T3_03702,MAT_T4_00485,3.759
MAT_T3_03703,MAT_T4_01887,0.873
MAT_T3_03703,MAT_T4_00454,1.548
MAT_T3_03703,MAT_T4_06465,2.903
MAT_T3_03703,MAT_T4_05226,1.243
MAT_T3_03704,MAT_T4_06327,2.605
MAT_T3_03706,MAT_T4_00273,3.986
MAT_T3_03709,MAT_T4_00856,3.225
MAT_T3_03709,MAT_T4_01382,0.501
MAT_T3_03712,MAT_T4_06165,1.853
MAT_T3_03714,MAT_T4_02866,3.273
MAT_T3_03714,MAT_T4_01084,3.248
MAT_T3_03714,MAT_T4_01370,2.313
MAT_T3_03718,MAT_T4_03872,0.882
MAT_T3_03718,MAT_T4_01413,3.003
MAT_T3_03720,MAT_T4_06031,1.083
MAT_T3_03720,MAT_T4_00341,0.578
MAT_T3_03724,MAT_T4_04155,2.762
MAT_T3_03724,MAT_T4_05738,2.125
MAT_T3_03726,MAT_T4_04531,0.601
MAT_T3_03726,MAT_T4_00321,1.504
MAT_T3_03726,MAT_T4_01821,2.198
MAT_T3_03726,MAT_T4_06785,1.678
MAT_T3_03728,MAT_T4_06212,4.75
MAT_T3_03728,MAT_T4_06861,3.163
MAT_T3_03728,MAT_T4_05941,0.925
MAT_T3_03730,MAT_T4_01145,1.04
MAT_T3_03730,MAT_T4_03687,3.411
MAT_T3_03730,MAT_T4_03041,1.481
MAT_T3_03731,MAT_T4_05301,3.468
MAT_T3_03731,MAT_T4_04283,4.817
MAT_T3_03731,MAT_T4_01254,3.504
MAT_T3_03731,MAT_T4_05785,0.629
MAT_T3_03736,MAT_T4_06089,3.955
MAT_T3_03738,MAT_T4_00836,3.08
MAT_T3_03739,MAT_T4_00128,3.982
MAT_T3_03739,MAT_T4_04073,1.583
MAT_T3_03739,MAT_T4_01323,4.099
MAT_T3_03739,MAT_T4_05504,0.766
MAT_T3_03742,MAT_T4_00823,2.983
MAT_T3_03746,MAT_T4_01194,2.326
MAT_T3_03746,MAT_T4_01272,1.605
MAT_T3_03746,MAT_T4_01431,3.277
MAT_T3_03748,MAT_T4_04954,4.38
MAT_T3_03748,MAT_T4_02776,2.066
MAT_T3_03751,MAT_T4_03550,4.915
MAT_T3_03751,MAT_T4_03963,1.58
MAT_T3_03757,MAT_T4_03809,3.236
MAT_T3_03757,MAT_T4_04547,1.339
MAT_T3_03768,MAT_T4_03588,1.236
MAT_T3_03768,MAT_T4_01592,4.733
MAT_T3_03768,MAT_T4_06330,2.777
MAT_T3_03768,MAT_T4_02749,0.712
MAT_T3_03771,MAT_T4_01197,3.585
MAT_T3_03771,MAT_T4_04855,1.12
MAT_T3_03775,MAT_T4_02553,0.855
MAT_T3_03775,MAT_T4_00211,2.238
MAT_T3_03775,MAT_T4_04826,4.544
MAT_T3_03775,MAT_T4_04670,3.495
MAT_T3_03775,MAT_T4_03275,1.517
MAT_T3_03776,MAT_T4_04826,0.74
MAT_T3_03776,MAT_T4_03306,4.423
MAT_T3_03776,MAT_T4_02123,2.741
MAT_T3_03777,MAT_T4_06698,3.906
MAT_T3_03777,MAT_T4_01420,2.632
MAT_T3_03778,MAT_T4_01978,2.759
MAT_T3_03778,MAT_T4_05881,0.526
MAT_T3_03778,MAT_T4_02817,0.627
MAT_T3_03778,MAT_T4_02361,4.218
MAT_T3_03780,MAT_T4_00991,0.765
MAT_T3_03780,MAT_T4_06267,3.372
MAT_T3_03780,MAT_T4_01656,1.743
MAT_T3_03780,MAT_T4_05964,0.583
MAT_T3_03780,MAT_T4_04434,0.859
MAT_T3_03780,MAT_T4_06983,4.538
MAT_T3_03782,MAT_T4_01345,3.969
MAT_T3_03782,MAT_T4_06042,0.99
MAT_T3_03782,MAT_T4_04169,3.014
MAT_T3_03782,MAT_T4_06671,0.851
MAT_T3_03782,MAT_T4_04951,3.955
MAT_T3_03782,MAT_T4_03573,1.7
MAT_T3_03784,MAT_T4_06450,2.517
MAT_T3_03787,MAT_T4_03847,1.8
MAT_T3_03787,MAT_T4_02607,2.83
MAT_T3_03787,MAT_T4_01186,4.468
MAT_T3_03789,MAT_T4_05017,3.024
MAT_T3_03789,MAT_T4_00465,2.18
MAT_T3_03790,MAT_T4_05374,2.954
MAT_T3_03792,MAT_T4_00211,1.429
MAT_T3_03799,MAT_T4_02838,1.977
MAT_T3_03799,MAT_T4_02471,1.893
MAT_T3_03806,MAT_T4_04686,4.687
MAT_T3_03806,MAT_T4_06890,3.157
MAT_T3_03808,MAT_T4_02945,2.576
MAT_T3_03808,MAT_T4_00660,1.034
MAT_T3_03810,MAT_T4_01857,3.53
MAT_T3_03810,MAT_T4_01522,4.396
MAT_T3_03811,MAT_T4_03835,1.503
MAT_T3_03811,MAT_T4_02305,1.091
MAT_T3_03819,MAT_T4_05318,2.064
MAT_T3_03819,MAT_T4_04545,2.615
MAT_T3_03819,MAT_T4_04252,4.005
MAT_T3_03819,MAT_T4_04127,4.491
MAT_T3_03819,MAT_T4_06725,2.314
MAT_T3_03823,MAT_T4_03160,3.111
MAT_T3_03823,MAT_T4_01951,4.306
MAT_T3_03823,MAT_T4_06589,4.425
MAT_T3_03829,MAT_T4_02417,4.901
MAT_T3_03829,MAT_T4_04743,3.533
MAT_T3_03829,MAT_T4_00296,2.761
MAT_T3_03829,MAT_T4_00399,3.632
MAT_T3_03832,MAT_T4_02252,2.552
MAT_T3_03833,MAT_T4_00901,1.834
MAT_T3_03833,MAT_T4_03328,2.409
MAT_T3_03838,MAT_T4_01429,2.525
MAT_T3_03838,MAT_T4_01382,1.939
MAT_T3_03839,MAT_T4_02233,2.588
MAT_T3_03839,MAT_T4_04884,1.463
MAT_T3_03839,MAT_T4_05238,4.126
MAT_T3_03839,MAT_T4_06550,0.677
MAT_T3_03840,MAT_T4_03669,0.653
MAT_T3_03841,MAT_T4_06041,2.86
MAT_T3_03841,MAT_T4_00907,3.79
MAT_T3_03841,MAT_T4_04508,1.558
MAT_T3_03843,MAT_T4_06713,3.047
MAT_T3_03843,MAT_T4_04225,3.975
MAT_T3_03843,MAT_T4_06390,4.67
MAT_T3_03849,MAT_T4_00728,2.453
MAT_T3_03849,MAT_T4_04118,2.32
MAT_T3_03849,MAT_T4_00677,0.735
MAT_T3_03850,MAT_T4_02748,4.186
MAT_T3_03850,MAT_T4_06330,2.156
MAT_T3_03850,MAT_T4_06482,0.514
MAT_T3_03850,MAT_T4_01907,2.117
MAT_T3_03855,MAT_T4_05018,2.57
MAT_T3_03858,MAT_T4_00202,1.445
MAT_T3_03858,MAT_T4_01082,1.48
MAT_T3_03858,MAT_T4_06203,2.813
MAT_T3_03862,MAT_T4_06453,3.022
MAT_T3_03862,MAT_T4_04252,3.329
MAT_T3_03862,MAT_T4_03015,0.568
MAT_T3_03862,MAT_T4_01864,3.714
MAT_T3_03866,MAT_T4_02729,1.204
MAT_T3_03871,MAT_T4_04801,2.059
MAT_T3_03871,MAT_T4_06158,4.418
MAT_T3_03879,MAT_T4_05836,3.283
MAT_T3_03879,MAT_T4_02383,2.804
MAT_T3_03879,MAT_T4_02491,2.742
MAT_T3_03879,MAT_T4_03886,2.474
MAT_T3_03881,MAT_T4_03385,3.765
MAT_T3_03881,MAT_T4_05505,3.525
MAT_T3_03881,MAT_T4_02540,0.546
MAT_T3_03881,MAT_T4_06833,3.582
MAT_T3_03881,MAT_T4_05274,2.056
MAT_T3_03885,MAT_T4_05358,3.978
MAT_T3_03891,MAT_T4_02322,0.854
MAT_T3_03891,MAT_T4_01557,1.896
MAT_T3_03891,MAT_T4_03087,0.514
MAT_T3_03895,MAT_T4_06620,4.504
MAT_T3_03899,MAT_T4_03075,2.287
MAT_T3_03901,MAT_T4_03307,3.665
MAT_T3_03901,MAT_T4_05873,1.213
MAT_T3_03901,MAT_T4_02872,3.341
MAT_T3_03901,MAT_T4_02128,2.197
MAT_T3_03904,MAT_T4_04537,2.401
MAT_T3_03904,MAT_T4_06492,4.883
MAT_T3_03915,MAT_T4_01534,4.865
MAT_T3_03915,MAT_T4_01098,2.379
MAT_T3_03915,MAT_T4_02903,3.632
MAT_T3_03922,MAT_T4_06972,2.263
MAT_T3_03922,MAT_T4_03283,1.697
MAT_T3_03922,MAT_T4_01527,2.207
MAT_T3_03924,MAT_T4_04192,2.716
MAT_T3_03924,MAT_T4_00774,3.71
MAT_T3_03930,MAT_T4_06619,0.955
MAT_T3_03930,MAT_T4_02475,2.292
MAT_T3_03930,MAT_T4_05677,0.784
MAT_T3_03930,MAT_T4_03396,0.845
MAT_T3_03930,MAT_T4_04461,2.591
MAT_T3_03931,MAT_T4_06063,4.037
MAT_T3_03931,MAT_T4_04420,3.075
MAT_T3_03931,MAT_T4_03733,3.724
MAT_T3_03932,MAT_T4_03391,4.145
MAT_T3_03932,MAT_T4_01590,4.399
MAT_T3_03932,MAT_T4_00160,3.507
MAT_T3_03933,MAT_T4_02705,1.276
MAT_T3_03933,MAT_T4_02577,4.966
MAT_T3_03934,MAT_T4_05131,2.289
MAT_T3_03934,MAT_T4_02515,1.359
MAT_T3_03934,MAT_T4_03949,0.99
MAT_T3_03937,MAT_T4_02223,0.904
MAT_T3_03941,MAT_T4_01653,0.905
MAT_T3_03941,MAT_T4_06887,4.546
MAT_T3_03941,MAT_T4_02292,0.896
MAT_T3_03941,MAT_T4_03869,4.748
MAT_T3_03942,MAT_T4_04877,1.974
MAT_T3_03942,MAT_T4_05297,1.325
MAT_T3_03942,MAT_T4_02628,1.429
MAT_T3_03942,MAT_T4_05383,2.139
MAT_T3_03945,MAT_T4_00329,4.072
MAT_T3_03945,MAT_T4_00640,3.857
MAT_T3_03946,MAT_T4_03692,3.451
MAT_T3_03946,MAT_T4_03544,0.606
MAT_T3_03950,MAT_T4_05498,1.399
MAT_T3_03953,MAT_T4_02590,3.717
MAT_T3_03953,MAT_T4_01069,1.997
MAT_T3_03957,MAT_T4_03900,4.718
MAT_T3_03960,MAT_T4_03717,1.965
MAT_T3_03961,MAT_T4_06327,1.927
MAT_T3_03961,MAT_T4_00570,0.789
MAT_T3_03972,MAT_T4_05373,2.359
MAT_T3_03972,MAT_T4_00314,1.668
MAT_T3_03972,MAT_T4_04958,2.268
MAT_T3_03972,MAT_T4_04305,2.422
MAT_T3_03972,MAT_T4_04934,4.009
MAT_T3_03972,MAT_T4_03494,2.783
MAT_T3_03973,MAT_T4_03851,4.307
MAT_T3_03973,MAT_T4_06952,1.89
MAT_T3_03973,MAT_T4_06910,1.733
MAT_T3_03977,MAT_T4_05453,2.964
MAT_T3_03977,MAT_T4_04116,3.969
MAT_T3_03977,MAT_T4_01010,4.192
MAT_T3_03980,MAT_T4_03433,4.628
MAT_T3_03986,MAT_T4_01907,3.509
MAT_T3_03991,MAT_T4_04844,2.08
MAT_T3_03991,MAT_T4_06497,4.251
MAT_T3_03991,MAT_T4_04212,4.764
MAT_T3_03996,MAT_T4_00268,1.439
MAT_T3_04000,MAT_T4_00089,3.7
MAT_T3_04000,MAT_T4_06356,2.318
MAT_T3_04003,MAT_T4_03275,4.569
MAT_T3_04004,MAT_T4_00552,2.551
MAT_T3_04004,MAT_T4_02904,1.847
MAT_T3_04004,MAT_T4_06848,0.967
MAT_T3_04008,MAT_T4_01769,3.947
MAT_T3_04008,MAT_T4_04137,3.999
MAT_T3_04010,MAT_T4_01365,1.56
MAT_T3_04010,MAT_T4_01372,3.904
MAT_T3_04010,MAT_T4_04356,3.798
MAT_T3_04017,MAT_T4_00478,3.091
MAT_T3_04017,MAT_T4_02947,0.577
MAT_T3_04017,MAT_T4_06493,3.226
MAT_T3_04018,MAT_T4_01480,4.365
MAT_T3_04018,MAT_T4_04917,3.543
MAT_T3_04019,MAT_T4_06829,3.465
MAT_T3_04019,MAT_T4_05779,4.103
MAT_T3_04019,MAT_T4_06987,3.121
MAT_T3_04019,MAT_T4_00531,4.42
MAT_T3_04020,MAT_T4_05818,2.703
MAT_T3_04020,MAT_T4_02063,1.0
MAT_T3_04028,MAT_T4_03087,4.6
MAT_T3_04029,MAT_T4_02424,1.819
MAT_T3_04029,MAT_T4_04993,0.987
MAT_T3_04029,MAT_T4_06686,3.848
MAT_T3_04031,MAT_T4_05166,0.512
MAT_T3_04031,MAT_T4_00165,1.279
MAT_T3_04032,MAT_T4_02303,2.894
MAT_T3_04032,MAT_T4_02437,4.601
MAT_T3_04032,MAT_T4_03886,3.302
MAT_T3_04032,MAT_T4_01393,1.022
MAT_T3_04036,MAT_T4_06979,0.902
MAT_T3_04036,MAT_T4_00924,1.051
MAT_T3_04036,MAT_T4_06173,2.465
MAT_T3_04036,MAT_T4_02388,4.144
MAT_T3_04045,MAT_T4_06395,1.133
MAT_T3_04045,MAT_T4_02607,4.402
MAT_T3_04045,MAT_T4_04972,4.757
MAT_T3_04045,MAT_T4_04347,3.043
MAT_T3_04045,MAT_T4_05218,1.443
MAT_T3_04049,MAT_T4_05663,4.576
MAT_T3_04050,MAT_T4_04165,2.443
MAT_T3_04054,MAT_T4_01355,2.945
MAT_T3_04054,MAT_T4_02674,1.118
MAT_T3_04054,MAT_T4_04581,2.093
MAT_T3_04054,MAT_T4_06639,0.599
MAT_T3_04054,MAT_T4_01393,4.683
MAT_T3_04054,MAT_T4_02522,0.626
MAT_T3_04057,MAT_T4_01964,1.699
MAT_T3_04057,MAT_T4_04105,2.734
MAT_T3_04057,MAT_T4_02077,2.431
MAT_T3_04059,MAT_T4_02738,3.498
MAT_T3_04059,MAT_T4_01169,0.849
MAT_T3_04059,MAT_T4_03309,1.806
MAT_T3_04060,MAT_T4_03987,1.225
MAT_T3_04060,MAT_T4_06575,2.301
MAT_T3_04060,MAT_T4_04519,3.191
MAT_T3_04060,MAT_T4_03926,2.854
MAT_T3_04072,MAT_T4_03593,1.782
MAT_T3_04076,MAT_T4_00079,4.823
MAT_T3_04082,MAT_T4_01412,3.376
MAT_T3_04082,MAT_T4_03553,1.538
MAT_T3_04083,MAT_T4_02454,1.231
MAT_T3_04083,MAT_T4_06691,4.811
MAT_T3_04084,MAT_T4_06632,4.352
MAT_T3_04084,MAT_T4_02445,4.932
MAT_T3_04084,MAT_T4_01228,1.467
MAT_T3_04089,MAT_T4_06304,0.854
MAT_T3_04089,MAT_T4_01607,0.968
MAT_T3_04092,MAT_T4_06451,1.114
MAT_T3_04092,MAT_T4_00745,2.683
MAT_T3_04094,MAT_T4_02253,1.761
MAT_T3_04094,MAT_T4_00439,0.533
MAT_T3_04096,MAT_T4_05080,1.774
MAT_T3_04097,MAT_T4_02304,2.409
MAT_T3_04097,MAT_T4_01922,1.71
MAT_T3_04097,MAT_T4_04305,2.562
MAT_T3_04110,MAT_T4_03306,3.795
MAT_T3_04111,MAT_T4_01538,1.948
MAT_T3_04117,MAT_T4_04169,1.476
MAT_T3_04125,MAT_T4_02989,3.344
MAT_T3_04125,MAT_T4_06526,4.261
MAT_T3_04125,MAT_T4_02188,3.897
MAT_T3_04129,MAT_T4_00466,2.184
MAT_T3_04129,MAT_T4_02407,3.143
MAT_T3_04131,MAT_T4_06004,0.523
MAT_T3_04131,MAT_T4_01275,3.638
MAT_T3_04131,MAT_T4_00466,1.932
MAT_T3_04136,MAT_T4_02109,2.723
MAT_T3_04136,MAT_T4_00341,4.029
MAT_T3_04136,MAT_T4_02044,3.51
MAT_T3_04149,MAT_T4_05532,2.426
MAT_T3_04151,MAT_T4_01620,4.063
MAT_T3_04151,MAT_T4_03662,3.677
MAT_T3_04151,MAT_T4_02742,1.342
MAT_T3_04152,MAT_T4_03699,3.467
MAT_T3_04152,MAT_T4_00194,4.95
MAT_T3_04163,MAT_T4_02989,4.396
MAT_T3_04163,MAT_T4_00423,2.642
MAT_T3_04163,MAT_T4_01182,1.626
MAT_T3_04163,MAT_T4_03801,2.433
MAT_T3_04164,MAT_T4_03155,4.665
MAT_T3_04164,MAT_T4_00066,3.582
MAT_T3_04164,MAT_T4_03078,0.526
MAT_T3_04164,MAT_T4_03347,2.973
MAT_T3_04164,MAT_T4_01620,4.37
MAT_T3_04166,MAT_T4_02985,0.712
MAT_T3_04166,MAT_T4_02128,3.761
MAT_T3_04166,MAT_T4_02642,4.342
MAT_T3_04166,MAT_T4_02920,2.815
MAT_T3_04166,MAT_T4_04757,4.992
MAT_T3_04168,MAT_T4_06855,1.082
MAT_T3_04168,MAT_T4_04587,1.018
MAT_T3_04168,MAT_T4_01493,4.107
MAT_T3_04168,MAT_T4_06261,1.149
MAT_T3_04172,MAT_T4_00850,3.554
MAT_T3_04172,MAT_T4_01109,0.869
MAT_T3_04172,MAT_T4_06250,1.206
MAT_T3_04172,MAT_T4_04730,3.115
MAT_T3_04173,MAT_T4_02505,4.817
MAT_T3_04175,MAT_T4_00589,1.918
MAT_T3_04175,MAT_T4_01844,4.079
MAT_T3_04183,MAT_T4_02590,1.262
MAT_T3_04184,MAT_T4_03132,4.66
MAT_T3_04188,MAT_T4_02352,2.125
MAT_T3_04188,MAT_T4_02178,4.891
MAT_T3_04188,MAT_T4_06733,2.806
MAT_T3_04188,MAT_T4_04993,1.998
MAT_T3_04188,MAT_T4_03847,4.142
MAT_T3_04198,MAT_T4_03466,4.678
MAT_T3_04198,MAT_T4_00808,4.054
MAT_T3_04202,MAT_T4_05142,4.283
MAT_T3_04202,MAT_T4_04745,2.979
MAT_T3_04203,MAT_T4_02101,2.605
MAT_T3_04203,MAT_T4_06020,0.556
MAT_T3_04206,MAT_T4_01010,2.904
MAT_T3_04206,MAT_T4_01050,4.041
MAT_T3_04206,MAT_T4_04861,2.209
MAT_T3_04206,MAT_T4_06771,1.822
MAT_T3_04223,MAT_T4_02048,2.795
MAT_T3_04223,MAT_T4_02542,4.083
MAT_T3_04223,MAT_T4_02638,3.092
MAT_T3_04226,MAT_T4_03935,0.725
MAT_T3_04226,MAT_T4_05958,4.757
MAT_T3_04226,MAT_T4_06376,1.341
MAT_T3_04226,MAT_T4_00925,2.796
MAT_T3_04229,MAT_T4_00369,4.831
MAT_T3_04229,MAT_T4_06234,3.076
MAT_T3_04232,MAT_T4_02048,2.555
MAT_T3_04232,MAT_T4_02777,3.1
MAT_T3_04232,MAT_T4_03783,0.963
MAT_T3_04232,MAT_T4_06327,2.18
MAT_T3_04234,MAT_T4_01767,0.781
MAT_T3_04234,MAT_T4_00769,4.248
MAT_T3_04234,MAT_T4_05502,2.698
MAT_T3_04234,MAT_T4_06436,3.636
MAT_T3_04243,MAT_T4_04633,4.108
MAT_T3_04253,MAT_T4_04916,3.897
MAT_T3_04253,MAT_T4_01121,3.21
MAT_T3_04259,MAT_T4_00466,1.757
MAT_T3_04259,MAT_T4_05415,1.711
MAT_T3_04260,MAT_T4_03479,1.109
MAT_T3_04260,MAT_T4_03268,3.583
MAT_T3_04260,MAT_T4_00451,4.645
MAT_T3_04260,MAT_T4_05964,2.706
MAT_T3_04267,MAT_T4_01404,4.9
MAT_T3_04268,MAT_T4_06267,4.372
MAT_T3_04271,MAT_T4_04126,3.795
MAT_T3_04271,MAT_T4_00395,3.932
MAT_T3_04271,MAT_T4_04590,3.294
MAT_T3_04271,MAT_T4_01423,3.915
MAT_T3_04273,MAT_T4_00399,2.682
MAT_T3_04273,MAT_T4_01662,1.859
MAT_T3_04273,MAT_T4_01418,3.448
MAT_T3_04277,MAT_T4_03472,2.605
MAT_T3_04277,MAT_T4_00242,4.155
MAT_T3_04277,MAT_T4_01262,3.671
MAT_T3_04277,MAT_T4_01742,1.545
MAT_T3_04277,MAT_T4_03357,2.307
MAT_T3_04277,MAT_T4_06609,2.072
MAT_T3_04277,MAT_T4_06168,3.315
MAT_T3_04279,MAT_T4_04975,1.409
MAT_T3_04279,MAT_T4_05671,2.023
MAT_T3_04280,MAT_T4_01978,2.178
MAT_T3_04299,MAT_T4_00729,3.747
MAT_T3_04299,MAT_T4_05758,4.938
MAT_T3_04299,MAT_T4_01505,4.181
MAT_T3_04299,MAT_T4_06173,3.464
MAT_T3_04301,MAT_T4_02422,1.496
MAT_T3_04303,MAT_T4_04098,2.189
MAT_T3_04303,MAT_T4_00506,1.868
MAT_T3_04303,MAT_T4_03649,4.992
MAT_T3_04310,MAT_T4_04081,4.55
MAT_T3_04310,MAT_T4_06245,2.751
MAT_T3_04315,MAT_T4_03240,3.253
MAT_T3_04315,MAT_T4_00399,4.525
MAT_T3_04316,MAT_T4_01160,3.763
MAT_T3_04316,MAT_T4_06891,3.521
MAT_T3_04316,MAT_T4_02607,2.641
MAT_T3_04319,MAT_T4_04793,3.444
MAT_T3_04322,MAT_T4_03123,2.969
MAT_T3_04322,MAT_T4_00845,0.897
MAT_T3_04322,MAT_T4_01752,4.556
MAT_T3_04323,MAT_T4_02235,3.94
MAT_T3_04325,MAT_T4_05281,0.918
MAT_T3_04325,MAT_T4_02776,4.508
MAT_T3_04328,MAT_T4_01180,0.522
MAT_T3_04330,MAT_T4_01503,2.999
MAT_T3_04330,MAT_T4_06671,4.27
MAT_T3_04333,MAT_T4_06786,2.23
MAT_T3_04333,MAT_T4_00251,4.844
MAT_T3_04333,MAT_T4_00245,3.803
MAT_T3_04333,MAT_T4_05372,2.812
MAT_T3_04333,MAT_T4_03859,2.755
MAT_T3_04335,MAT_T4_05300,2.692
MAT_T3_04335,MAT_T4_01398,1.987
MAT_T3_04335,MAT_T4_02418,4.959
MAT_T3_04335,MAT_T4_02321,2.059
MAT_T3_04336,MAT_T4_00756,2.303
MAT_T3_04338,MAT_T4_02189,4.057
MAT_T3_04338,MAT_T4_06892,4.542
MAT_T3_04338,MAT_T4_03547,3.211
MAT_T3_04341,MAT_T4_05910,4.799
MAT_T3_04341,MAT_T4_01798,4.886
MAT_T3_04341,MAT_T4_02327,1.728
MAT_T3_04350,MAT_T4_06127,3.237
MAT_T3_04352,MAT_T4_00316,4.802
MAT_T3_04352,MAT_T4_02601,1.966
MAT_T3_04352,MAT_T4_00585,0.92
MAT_T3_04354,MAT_T4_06853,1.472
MAT_T3_04357,MAT_T4_04240,4.963
MAT_T3_04357,MAT_T4_02817,2.289
MAT_T3_04357,MAT_T4_00168,3.912
MAT_T3_04358,MAT_T4_03259,2.232
MAT_T3_04358,MAT_T4_05847,4.62
MAT_T3_04358,MAT_T4_02898,3.684
MAT_T3_04358,MAT_T4_02305,0.513
MAT_T3_04358,MAT_T4_00753,3.086
MAT_T3_04358,MAT_T4_03059,4.759
MAT_T3_04360,MAT_T4_01724,2.822
MAT_T3_04365,MAT_T4_03480,2.513
MAT_T3_04365,MAT_T4_01388,0.971
MAT_T3_04366,MAT_T4_05849,2.163
MAT_T3_04369,MAT_T4_01355,4.12
MAT_T3_04372,MAT_T4_05226,1.23
MAT_T3_04372,MAT_T4_04053,2.931
MAT_T3_04375,MAT_T4_05292,3.759
MAT_T3_04375,MAT_T4_06558,1.722
MAT_T3_04376,MAT_T4_01592,3.708
MAT_T3_04376,MAT_T4_05930,1.347
MAT_T3_04376,MAT_T4_00811,4.405
MAT_T3_04381,MAT_T4_05931,2.233
MAT_T3_04381,MAT_T4_05007,1.652
MAT_T3_04382,MAT_T4_04727,1.606
MAT_T3_04382,MAT_T4_05311,4.8
MAT_T3_04382,MAT_T4_02747,1.165
MAT_T3_04382,MAT_T4_05373,2.827
MAT_T3_04383,MAT_T4_02776,1.059
MAT_T3_04383,MAT_T4_00595,4.651
MAT_T3_04383,MAT_T4_05316,3.011
MAT_T3_04384,MAT_T4_00341,4.997
MAT_T3_04384,MAT_T4_02038,1.572
MAT_T3_04389,MAT_T4_00677,3.192
MAT_T3_04389,MAT_T4_03979,4.17
MAT_T3_04395,MAT_T4_00965,3.324
MAT_T3_04395,MAT_T4_03292,2.589
MAT_T3_04403,MAT_T4_06661,1.623
MAT_T3_04403,MAT_T4_04398,1.972
MAT_T3_04403,MAT_T4_00268,2.949
MAT_T3_04411,MAT_T4_01812,3.833
MAT_T3_04411,MAT_T4_05821,3.426
MAT_T3_04416,MAT_T4_04538,2.479
MAT_T3_04416,MAT_T4_04547,4.472
MAT_T3_04417,MAT_T4_03662,2.955
MAT_T3_04417,MAT_T4_06658,2.763
MAT_T3_04424,MAT_T4_05513,1.071
MAT_T3_04424,MAT_T4_03208,2.456
MAT_T3_04424,MAT_T4_01821,4.871
MAT_T3_04425,MAT_T4_04077,4.414
MAT_T3_04432,MAT_T4_05873,4.12
MAT_T3_04432,MAT_T4_03155,2.497
MAT_T3_04435,MAT_T4_03608,2.736
MAT_T3_04435,MAT_T4_01663,1.655
MAT_T3_04439,MAT_T4_01282,2.953
MAT_T3_04440,MAT_T4_04337,2.482
MAT_T3_04445,MAT_T4_01592,4.095
MAT_T3_04446,MAT_T4_00906,2.259
MAT_T3_04449,MAT_T4_01524,4.342
MAT_T3_04453,MAT_T4_04308,4.866
MAT_T3_04455,MAT_T4_02290,4.235
MAT_T3_04455,MAT_T4_03266,0.626
MAT_T3_04455,MAT_T4_06389,4.806
MAT_T3_04456,MAT_T4_06070,4.689
MAT_T3_04456,MAT_T4_06184,4.352
MAT_T3_04457,MAT_T4_01493,3.421
MAT_T3_04457,MAT_T4_06729,1.151
MAT_T3_04460,MAT_T4_03574,2.072
MAT_T3_04460,MAT_T4_00590,4.213
MAT_T3_04460,MAT_T4_03112,3.992
MAT_T3_04460,MAT_T4_02303,1.477
MAT_T3_04460,MAT_T4_00612,4.482
MAT_T3_04463,MAT_T4_02803,0.717
MAT_T3_04463,MAT_T4_05652,2.257
MAT_T3_04463,MAT_T4_04284,2.105
MAT_T3_04463,MAT_T4_00629,1.655
MAT_T3_04464,MAT_T4_03814,0.563
MAT_T3_04464,MAT_T4_05088,0.967
MAT_T3_04464,MAT_T4_01280,1.943
MAT_T3_04464,MAT_T4_03987,2.722
MAT_T3_04464,MAT_T4_00268,4.56
MAT_T3_04465,MAT_T4_03073,0.796
MAT_T3_04472,MAT_T4_01378,1.749
MAT_T3_04472,MAT_T4_03357,4.081
MAT_T3_04473,MAT_T4_05343,1.552
MAT_T3_04473,MAT_T4_02943,0.692
MAT_T3_04473,MAT_T4_04866,2.397
MAT_T3_04477,MAT_T4_00690,4.435
MAT_T3_04477,MAT_T4_06436,4.963
MAT_T3_04477,MAT_T4_01828,3.938
MAT_T3_04477,MAT_T4_05372,1.271
MAT_T3_04477,MAT_T4_05562,3.233
MAT_T3_04477,MAT_T4_01084,1.311
MAT_T3_04477,MAT_T4_04491,0.882
MAT_T3_04477,MAT_T4_03785,4.812
MAT_T3_04478,MAT_T4_06294,2.375
MAT_T3_04478,MAT_T4_03187,0.803
MAT_T3_04478,MAT_T4_04715,1.072
MAT_T3_04478,MAT_T4_03512,0.944
MAT_T3_04482,MAT_T4_04685,4.074
MAT_T3_04482,MAT_T4_05278,4.213
MAT_T3_04482,MAT_T4_03603,4.47
MAT_T3_04482,MAT_T4_05135,4.943
MAT_T3_04483,MAT_T4_06070,2.979
MAT_T3_04483,MAT_T4_04199,3.408
MAT_T3_04483,MAT_T4_06188,3.396
MAT_T3_04483,MAT_T4_00245,0.732
MAT_T3_04484,MAT_T4_06377,4.629
MAT_T3_04485,MAT_T4_03610,1.739
MAT_T3_04485,MAT_T4_06294,3.753
MAT_T3_04488,MAT_T4_04347,1.89
