material_id,description,base_unit
MAT_T4_06075,Nickel_Class1,KG
MAT_T0_06076,EV_Truck,EA
MAT_T3_06077,Cell_Prismatic,EA
MAT_T2_06078,Module_LFP,EA
MAT_T2_06079,Cooling_Plate,EA
MAT_T2_06080,BMS_Circuit,EA
MAT_T4_06081,Lithium_Hydroxide,KG
MAT_T1_06082,Battery_Pack_Std,EA
MAT_T4_06083,Nickel_Class1,KG
MAT_T4_06084,Graphite_Synth,KG
MAT_T2_06085,Module_NMC,EA
MAT_T2_06086,Module_NMC,EA
MAT_T3_06087,Cell_Cylindrical_4680,EA
MAT_T4_06088,Cobalt_Sulfate,KG
MAT_T4_06089,Lithium_Hydroxide,KG
MAT_T4_06090,Nickel_Class1,KG
MAT_T4_06091,Graphite_Synth,KG
MAT_T3_06092,Anode_Sheet,EA
MAT_T4_06093,Graphite_Synth,KG
MAT_T4_06094,Cobalt_Sulfate,KG
MAT_T4_06095,Nickel_Class1,KG
MAT_T0_06096,EV_SUV,EA
MAT_T4_06097,Nickel_Class1,KG
MAT_T3_06098,Anode_Sheet,EA
MAT_T4_06099,Nickel_Class1,KG
MAT_T1_06100,Drive_Unit,EA
MAT_T3_06101,Cell_Pouch,EA
MAT_T2_06102,Cooling_Plate,EA
MAT_T2_06103,Module_LFP,EA
MAT_T1_06104,Drive_Unit,EA
MAT_T4_06105,Nickel_Class1,KG
MAT_T0_06106,EV_SUV,EA
MAT_T2_06107,Cooling_Plate,EA
MAT_T2_06108,Cooling_Plate,EA
MAT_T3_06109,Cell_Cylindrical_4680,EA
MAT_T2_06110,Module_NMC,EA
MAT_T2_06111,Module_NMC,EA
MAT_T3_06112,Cell_Cylindrical_4680,EA
MAT_T4_06113,Cobalt_Sulfate,KG
MAT_T1_06114,Battery_Pack_Std,EA
MAT_T2_06115,Module_NMC,EA
MAT_T2_06116,Module_LFP,EA
MAT_T4_06117,Nickel_Class1,KG
MAT_T3_06118,Cell_Prismatic,EA
MAT_T3_06119,Cell_Cylindrical_4680,EA
MAT_T2_06120,Module_LFP,EA
MAT_T3_06121,Cell_Cylindrical_4680,EA
MAT_T1_06122,Drive_Unit,EA
MAT_T0_06123,EV_Sedan,EA
MAT_T3_06124,Cell_Pouch,EA
MAT_T3_06125,Cell_Cylindrical_4680,EA
MAT_T1_06126,Battery_Pack_HighRange,EA
MAT_T4_06127,Nickel_Class1,KG
MAT_T4_06128,Graphite_Synth,KG
MAT_T3_06129,Cell_Cylindrical_4680,EA
MAT_T3_06130,Cell_Pouch,EA
MAT_T4_06131,Copper_Foil,KG
MAT_T4_06132,Nickel_Class1,KG
MAT_T3_06133,Cell_Cylindrical_4680,EA
MAT_T4_06134,Lithium_Hydroxide,KG
MAT_T1_06135,Inverter_Assy,EA
MAT_T3_06136,Cell_Cylindrical_4680,EA
MAT_T2_06137,Cooling_Plate,EA
MAT_T2_06138,Module_NMC,EA
MAT_T3_06139,Cell_Pouch,EA
MAT_T1_06140,Inverter_Assy,EA
MAT_T4_06141,Graphite_Synth,KG
MAT_T3_06142,Cell_Prismatic,EA
MAT_T3_06143,Cell_Prismatic,EA
MAT_T1_06144,Drive_Unit,EA
MAT_T1_06145,Inverter_Assy,EA
MAT_T3_06146,Cell_Cylindrical_4680,EA
MAT_T4_06147,Graphite_Synth,KG
MAT_T1_06148,Battery_Pack_Std,EA
MAT_T2_06149,Module_NMC,EA
MAT_T4_06150,Copper_Foil,KG
MAT_T1_06151,Drive_Unit,EA
MAT_T4_06152,Copper_Foil,KG
MAT_T3_06153,Cell_Pouch,EA
MAT_T3_06154,Cell_Pouch,EA
MAT_T2_06155,BMS_Circuit,EA
MAT_T2_06156,Cooling_Plate,EA
MAT_T2_06157,Cooling_Plate,EA
MAT_T4_06158,Cobalt_Sulfate,KG
MAT_T4_06159,Nickel_Class1,KG
MAT_T4_06160,Cobalt_Sulfate,KG
MAT_T4_06161,Cobalt_Sulfate,KG
MAT_T2_06162,Module_LFP,EA
MAT_T3_06163,Cell_Cylindrical_4680,EA
MAT_T3_06164,Cell_Pouch,EA
MAT_T4_06165,Nickel_Class1,KG
MAT_T2_06166,Module_NMC,EA
MAT_T3_06167,Cell_Pouch,EA
MAT_T4_06168,Nickel_Class1,KG
MAT_T3_06169,Anode_Sheet,EA
MAT_T1_06170,Inverter_Assy,EA
MAT_T3_06171,Cell_Pouch,EA
MAT_T2_06172,BMS_Circuit,EA
MAT_T4_06173,Copper_Foil,KG
MAT_T4_06174,Graphite_Synth,KG
MAT_T3_06175,Anode_Sheet,EA
MAT_T3_06176,Cell_Pouch,EA
MAT_T4_06177,Cobalt_Sulfate,KG
MAT_T1_06178,Inverter_Assy,EA
MAT_T2_06179,Cooling_Plate,EA
MAT_T4_06180,Copper_Foil,KG
MAT_T4_06181,Graphite_Synth,KG
MAT_T0_06182,EV_Truck,EA
MAT_T2_06183,BMS_Circuit,EA
MAT_T4_06184,Lithium_Hydroxide,KG
MAT_T4_06185,Nickel_Class1,KG
MAT_T4_06186,Lithium_Hydroxide,KG
MAT_T2_06187,Module_LFP,EA
MAT_T4_06188,Lithium_Hydroxide,KG
MAT_T3_06189,Cell_Prismatic,EA
MAT_T4_06190,Graphite_Synth,KG
MAT_T3_06191,Cell_Pouch,EA
MAT_T1_06192,Drive_Unit,EA
MAT_T4_06193,Copper_Foil,KG
MAT_T1_06194,Drive_Unit,EA
MAT_T2_06195,BMS_Circuit,EA
MAT_T4_06196,Copper_Foil,KG
MAT_T3_06197,Cell_Cylindrical_4680,EA
MAT_T4_06198,Graphite_Synth,KG
MAT_T3_06199,Cell_Pouch,EA
MAT_T3_06200,Cell_Prismatic,EA
MAT_T4_06201,Cobalt_Sulfate,KG
MAT_T0_06202,EV_Sedan,EA
MAT_T4_06203,Cobalt_Sulfate,KG
MAT_T2_06204,Module_NMC,EA
MAT_T4_06205,Nickel_Class1,KG
MAT_T1_06206,Battery_Pack_Std,EA
MAT_T3_06207,Cell_Cylindrical_4680,EA
MAT_T4_06208,Copper_Foil,KG
MAT_T3_06209,Cell_Prismatic,EA
MAT_T4_06210,Lithium_Hydroxide,KG
MAT_T4_06211,Lithium_Hydroxide,KG
MAT_T4_06212,Nickel_Class1,KG
MAT_T4_06213,Nickel_Class1,KG
MAT_T3_06214,Cell_Prismatic,EA
MAT_T2_06215,BMS_Circuit,EA
MAT_T0_06216,EV_SUV,EA
MAT_T2_06217,Module_NMC,EA
MAT_T1_06218,Battery_Pack_HighRange,EA
MAT_T3_06219,Cell_Cylindrical_4680,EA
MAT_T2_06220,Module_NMC,EA
MAT_T0_06221,EV_SUV,EA
MAT_T0_06222,EV_Truck,EA
MAT_T4_06223,Nickel_Class1,KG
MAT_T3_06224,Cell_Pouch,EA
MAT_T3_06225,Cell_Pouch,EA
MAT_T4_06226,Cobalt_Sulfate,KG
MAT_T1_06227,Inverter_Assy,EA
MAT_T4_06228,Nickel_Class1,KG
MAT_T3_06229,Anode_Sheet,EA
MAT_T2_06230,Module_NMC,EA
MAT_T4_06231,Copper_Foil,KG
MAT_T4_06232,Graphite_Synth,KG
MAT_T3_06233,Cell_Pouch,EA
MAT_T4_06234,Nickel_Class1,KG
MAT_T2_06235,Module_NMC,EA
MAT_T2_06236,Module_NMC,EA
MAT_T1_06237,Drive_Unit,EA
MAT_T2_06238,BMS_Circuit,EA
MAT_T2_06239,Module_LFP,EA
MAT_T4_06240,Copper_Foil,KG
MAT_T1_06241,Battery_Pack_Std,EA
MAT_T3_06242,Anode_Sheet,EA
MAT_T3_06243,Cell_Prismatic,EA
MAT_T4_06244,Lithium_Hydroxide,KG
MAT_T4_06245,Copper_Foil,KG
MAT_T4_06246,Copper_Foil,KG
MAT_T4_06247,Copper_Foil,KG
MAT_T4_06248,Lithium_Hydroxide,KG
MAT_T4_06249,Nickel_Class1,KG
MAT_T4_06250,Lithium_Hydroxide,KG
MAT_T1_06251,Battery_Pack_HighRange,EA
MAT_T3_06252,Cell_Prismatic,EA
MAT_T3_06253,Cell_Prismatic,EA
MAT_T3_06254,Cell_Cylindrical_4680,EA
MAT_T2_06255,Module_LFP,EA
MAT_T3_06256,Cell_Prismatic,EA
MAT_T4_06257,Lithium_Hydroxide,KG
MAT_T0_06258,EV_Sedan,EA
MAT_T4_06259,Nickel_Class1,KG
MAT_T4_06260,Nickel_Class1,KG
MAT_T4_06261,Lithium_Hydroxide,KG
MAT_T4_06262,Lithium_Hydroxide,KG
MAT_T4_06263,Nickel_Class1,KG
MAT_T3_06264,Cell_Cylindrical_4680,EA
MAT_T2_06265,BMS_Circuit,EA
MAT_T3_06266,Cell_Pouch,EA
MAT_T4_06267,Nickel_Class1,KG
MAT_T4_06268,Nickel_Class1,KG
MAT_T4_06269,Cobalt_Sulfate,KG
MAT_T2_06270,Module_LFP,EA
MAT_T3_06271,Cell_Cylindrical_4680,EA
MAT_T2_06272,BMS_Circuit,EA
MAT_T0_06273,EV_Truck,EA
MAT_T2_06274,Module_NMC,EA
MAT_T1_06275,Drive_Unit,EA
MAT_T4_06276,Lithium_Hydroxide,KG
MAT_T2_06277,Cooling_Plate,EA
MAT_T2_06278,Cooling_Plate,EA
MAT_T4_06279,Cobalt_Sulfate,KG
MAT_T3_06280,Cell_Pouch,EA
MAT_T0_06281,EV_Truck,EA
MAT_T2_06282,Cooling_Plate,EA
MAT_T1_06283,Drive_Unit,EA
MAT_T1_06284,Battery_Pack_HighRange,EA
MAT_T1_06285,Drive_Unit,EA
MAT_T3_06286,Cell_Cylindrical_4680,EA
MAT_T2_06287,Cooling_Plate,EA
MAT_T3_06288,Anode_Sheet,EA
MAT_T4_06289,Graphite_Synth,KG
MAT_T3_06290,Anode_Sheet,EA
MAT_T4_06291,Nickel_Class1,KG
MAT_T3_06292,Cell_Prismatic,EA
MAT_T3_06293,Anode_Sheet,EA
MAT_T4_06294,Lithium_Hydroxide,KG
MAT_T1_06295,Inverter_Assy,EA
MAT_T1_06296,Inverter_Assy,EA
MAT_T4_06297,Nickel_Class1,KG
MAT_T3_06298,Cell_Prismatic,EA
MAT_T4_06299,Graphite_Synth,KG
MAT_T4_06300,Nickel_Class1,KG
MAT_T3_06301,Cell_Pouch,EA
MAT_T3_06302,Anode_Sheet,EA
MAT_T3_06303,Cell_Cylindrical_4680,EA
MAT_T4_06304,Lithium_Hydroxide,KG
MAT_T4_06305,Copper_Foil,KG
MAT_T4_06306,Graphite_Synth,KG
MAT_T2_06307,Cooling_Plate,EA
MAT_T4_06308,Copper_Foil,KG
MAT_T2_06309,Cooling_Plate,EA
MAT_T2_06310,Cooling_Plate,EA
MAT_T4_06311,Copper_Foil,KG
MAT_T0_06312,EV_SUV,EA
MAT_T4_06313,Nickel_Class1,KG
MAT_T1_06314,Battery_Pack_Std,EA
MAT_T4_06315,Graphite_Synth,KG
MAT_T2_06316,Cooling_Plate,EA
MAT_T3_06317,Anode_Sheet,EA
MAT_T2_06318,Module_NMC,EA
MAT_T3_06319,Cell_Cylindrical_4680,EA
MAT_T2_06320,Module_NMC,EA
MAT_T4_06321,Cobalt_Sulfate,KG
MAT_T0_06322,EV_Sedan,EA
MAT_T1_06323,Battery_Pack_Std,EA
MAT_T1_06324,Drive_Unit,EA
MAT_T3_06325,Cell_Prismatic,EA
MAT_T4_06326,Cobalt_Sulfate,KG
MAT_T4_06327,Graphite_Synth,KG
MAT_T2_06328,BMS_Circuit,EA
MAT_T3_06329,Cell_Cylindrical_4680,EA
MAT_T4_06330,Lithium_Hydroxide,KG
MAT_T2_06331,BMS_Circuit,EA
MAT_T3_06332,Cell_Pouch,EA
MAT_T3_06333,Cell_Prismatic,EA
MAT_T1_06334,Inverter_Assy,EA
MAT_T0_06335,EV_Sedan,EA
MAT_T2_06336,Module_LFP,EA
MAT_T3_06337,Anode_Sheet,EA
MAT_T1_06338,Drive_Unit,EA
MAT_T2_06339,Module_NMC,EA
MAT_T2_06340,Cooling_Plate,EA
MAT_T1_06341,Inverter_Assy,EA
MAT_T2_06342,Module_NMC,EA
MAT_T4_06343,Graphite_Synth,KG
MAT_T0_06344,EV_Sedan,EA
MAT_T4_06345,Cobalt_Sulfate,KG
MAT_T3_06346,Cell_Pouch,EA
MAT_T4_06347,Cobalt_Sulfate,KG
MAT_T3_06348,Anode_Sheet,EA
MAT_T2_06349,Module_LFP,EA
MAT_T4_06350,Copper_Foil,KG
MAT_T3_06351,Cell_Prismatic,EA
MAT_T4_06352,Nickel_Class1,KG
MAT_T3_06353,Cell_Prismatic,EA
MAT_T4_06354,Lithium_Hydroxide,KG
MAT_T4_06355,Nickel_Class1,KG
MAT_T4_06356,Graphite_Synth,KG
MAT_T3_06357,Cell_Prismatic,EA
MAT_T3_06358,Anode_Sheet,EA
MAT_T4_06359,Lithium_Hydroxide,KG
MAT_T4_06360,Copper_Foil,KG
MAT_T4_06361,Lithium_Hydroxide,KG
MAT_T2_06362,Module_LFP,EA
MAT_T4_06363,Nickel_Class1,KG
MAT_T2_06364,Module_NMC,EA
MAT_T3_06365,Cell_Pouch,EA
MAT_T2_06366,Module_NMC,EA
MAT_T2_06367,Module_LFP,EA
MAT_T4_06368,Nickel_Class1,KG
MAT_T1_06369,Drive_Unit,EA
MAT_T3_06370,Cell_Prismatic,EA
MAT_T3_06371,Cell_Prismatic,EA
MAT_T1_06372,Drive_Unit,EA
MAT_T2_06373,Cooling_Plate,EA
MAT_T3_06374,Cell_Cylindrical_4680,EA
MAT_T2_06375,Module_LFP,EA
MAT_T4_06376,Copper_Foil,KG
MAT_T4_06377,Cobalt_Sulfate,KG
MAT_T2_06378,Cooling_Plate,EA
MAT_T2_06379,Cooling_Plate,EA
MAT_T3_06380,Cell_Prismatic,EA
MAT_T4_06381,Nickel_Class1,KG
MAT_T2_06382,Module_NMC,EA
MAT_T0_06383,EV_SUV,EA
MAT_T3_06384,Cell_Pouch,EA
MAT_T4_06385,Graphite_Synth,KG
MAT_T3_06386,Cell_Cylindrical_4680,EA
MAT_T3_06387,Cell_Prismatic,EA
MAT_T4_06388,Lithium_Hydroxide,KG
MAT_T4_06389,Graphite_Synth,KG
MAT_T4_06390,Graphite_Synth,KG
MAT_T3_06391,Cell_Cylindrical_4680,EA
MAT_T4_06392,Cobalt_Sulfate,KG
MAT_T4_06393,Nickel_Class1,KG
MAT_T4_06394,Graphite_Synth,KG
MAT_T4_06395,Graphite_Synth,KG
MAT_T4_06396,Graphite_Synth,KG
MAT_T2_06397,Module_LFP,EA
MAT_T2_06398,Module_LFP,EA
MAT_T4_06399,Copper_Foil,KG
MAT_T2_06400,Module_NMC,EA
MAT_T3_06401,Anode_Sheet,EA
MAT_T2_06402,Module_LFP,EA
MAT_T4_06403,Nickel_Class1,KG
MAT_T1_06404,Battery_Pack_Std,EA
MAT_T4_06405,Graphite_Synth,KG
MAT_T3_06406,Cell_Pouch,EA
MAT_T2_06407,Module_NMC,EA
MAT_T3_06408,Cell_Prismatic,EA
MAT_T2_06409,BMS_Circuit,EA
MAT_T2_06410,Module_LFP,EA
MAT_T3_06411,Cell_Prismatic,EA
MAT_T1_06412,Battery_Pack_Std,EA
MAT_T4_06413,Nickel_Class1,KG
MAT_T0_06414,EV_SUV,EA
MAT_T4_06415,Lithium_Hydroxide,KG
MAT_T3_06416,Cell_Cylindrical_4680,EA
MAT_T3_06417,Cell_Pouch,EA
MAT_T3_06418,Cell_Cylindrical_4680,EA
MAT_T4_06419,Nickel_Class1,KG
MAT_T4_06420,Graphite_Synth,KG
MAT_T4_06421,Lithium_Hydroxide,KG
MAT_T1_06422,Battery_Pack_Std,EA
MAT_T4_06423,Nickel_Class1,KG
MAT_T2_06424,Cooling_Plate,EA
MAT_T0_06425,EV_Sedan,EA
MAT_T3_06426,Cell_Prismatic,EA
MAT_T3_06427,Anode_Sheet,EA
MAT_T3_06428,Cell_Prismatic,EA
MAT_T4_06429,Nickel_Class1,KG
MAT_T2_06430,Module_NMC,EA
MAT_T2_06431,BMS_Circuit,EA
MAT_T1_06432,Battery_Pack_Std,EA
MAT_T4_06433,Copper_Foil,KG
MAT_T3_06434,Cell_Prismatic,EA
MAT_T2_06435,BMS_Circuit,EA
MAT_T4_06436,Copper_Foil,KG
MAT_T3_06437,Cell_Cylindrical_4680,EA
MAT_T3_06438,Cell_Prismatic,EA
MAT_T3_06439,Cell_Cylindrical_4680,EA
MAT_T3_06440,Cell_Cylindrical_4680,EA
MAT_T4_06441,Cobalt_Sulfate,KG
MAT_T2_06442,Module_LFP,EA
MAT_T1_06443,Drive_Unit,EA
MAT_T2_06444,Module_NMC,EA
MAT_T3_06445,Cell_Cylindrical_4680,EA
MAT_T4_06446,Graphite_Synth,KG
MAT_T3_06447,Cell_Pouch,EA
MAT_T2_06448,Module_NMC,EA
MAT_T4_06449,Graphite_Synth,KG
MAT_T4_06450,Nickel_Class1,KG
MAT_T4_06451,Lithium_Hydroxide,KG
MAT_T3_06452,Cell_Cylindrical_4680,EA
MAT_T4_06453,Lithium_Hydroxide,KG
MAT_T0_06454,EV_Sedan,EA
MAT_T1_06455,Battery_Pack_HighRange,EA
MAT_T1_06456,Inverter_Assy,EA
MAT_T4_06457,Lithium_Hydroxide,KG
MAT_T1_06458,Battery_Pack_HighRange,EA
MAT_T3_06459,Cell_Pouch,EA
MAT_T3_06460,Cell_Cylindrical_4680,EA
MAT_T2_06461,Module_NMC,EA
MAT_T4_06462,Lithium_Hydroxide,KG
MAT_T2_06463,Cooling_Plate,EA
MAT_T3_06464,Cell_Pouch,EA
MAT_T4_06465,Lithium_Hydroxide,KG
MAT_T0_06466,EV_SUV,EA
MAT_T4_06467,Graphite_Synth,KG
MAT_T4_06468,Graphite_Synth,KG
MAT_T4_06469,Lithium_Hydroxide,KG
MAT_T4_06470,Graphite_Synth,KG
MAT_T2_06471,Module_LFP,EA
MAT_T3_06472,Anode_Sheet,EA
MAT_T1_06473,Battery_Pack_HighRange,EA
MAT_T2_06474,BMS_Circuit,EA
MAT_T1_06475,Battery_Pack_Std,EA
MAT_T2_06476,Cooling_Plate,EA
MAT_T4_06477,Lithium_Hydroxide,KG
MAT_T2_06478,Cooling_Plate,EA
MAT_T3_06479,Anode_Sheet,EA
MAT_T3_06480,Cell_Cylindrical_4680,EA
MAT_T3_06481,Cell_Prismatic,EA
MAT_T4_06482,Lithium_Hydroxide,KG
MAT_T2_06483,BMS_Circuit,EA
MAT_T3_06484,Anode_Sheet,EA
MAT_T3_06485,Cell_Prismatic,EA
MAT_T1_06486,Battery_Pack_HighRange,EA
MAT_T3_06487,Cell_Pouch,EA
MAT_T4_06488,Nickel_Class1,KG
MAT_T1_06489,Drive_Unit,EA
MAT_T1_06490,Drive_Unit,EA
MAT_T2_06491,Cooling_Plate,EA
MAT_T4_06492,Copper_Foil,KG
MAT_T4_06493,Lithium_Hydroxide,KG
MAT_T3_06494,Anode_Sheet,EA
MAT_T3_06495,Cell_Prismatic,EA
MAT_T4_06496,Graphite_Synth,KG
MAT_T4_06497,Nickel_Class1,KG
MAT_T4_06498,Cobalt_Sulfate,KG
MAT_T4_06499,Graphite_Synth,KG
MAT_T3_06500,Cell_Cylindrical_4680,EA
MAT_T3_06501,Anode_Sheet,EA
MAT_T4_06502,Nickel_Class1,KG
MAT_T4_06503,Lithium_Hydroxide,KG
MAT_T0_06504,EV_Truck,EA
MAT_T1_06505,Inverter_Assy,EA
MAT_T4_06506,Lithium_Hydroxide,KG
MAT_T2_06507,Module_LFP,EA
MAT_T4_06508,Copper_Foil,KG
MAT_T3_06509,Anode_Sheet,EA
MAT_T1_06510,Drive_Unit,EA
MAT_T1_06511,Drive_Unit,EA
MAT_T2_06512,BMS_Circuit,EA
MAT_T2_06513,Module_LFP,EA
MAT_T3_06514,Cell_Pouch,EA
MAT_T4_06515,Lithium_Hydroxide,KG
MAT_T4_06516,Nickel_Class1,KG
MAT_T3_06517,Cell_Pouch,EA
MAT_T3_06518,Anode_Sheet,EA
MAT_T3_06519,Cell_Cylindrical_4680,EA
MAT_T3_06520,Anode_Sheet,EA
MAT_T3_06521,Anode_Sheet,EA
MAT_T0_06522,EV_Sedan,EA
MAT_T0_06523,EV_Sedan,EA
MAT_T1_06524,Battery_Pack_HighRange,EA
MAT_T1_06525,Battery_Pack_Std,EA
MAT_T4_06526,Lithium_Hydroxide,KG
MAT_T2_06527,Cooling_Plate,EA
MAT_T4_06528,Lithium_Hydroxide,KG
MAT_T4_06529,Cobalt_Sulfate,KG
MAT_T4_06530,Nickel_Class1,KG
MAT_T4_06531,Copper_Foil,KG
MAT_T2_06532,Cooling_Plate,EA
MAT_T3_06533,Cell_Pouch,EA
MAT_T2_06534,Module_NMC,EA
MAT_T4_06535,Copper_Foil,KG
MAT_T4_06536,Lithium_Hydroxide,KG
MAT_T4_06537,Graphite_Synth,KG
MAT_T3_06538,Cell_Cylindrical_4680,EA
MAT_T4_06539,Lithium_Hydroxide,KG
MAT_T1_06540,Drive_Unit,EA
MAT_T0_06541,EV_Sedan,EA
MAT_T4_06542,Graphite_Synth,KG
MAT_T3_06543,Anode_Sheet,EA
MAT_T4_06544,Cobalt_Sulfate,KG
MAT_T1_06545,Battery_Pack_HighRange,EA
MAT_T4_06546,Nickel_Class1,KG
MAT_T3_06547,Cell_Prismatic,EA
MAT_T4_06548,Copper_Foil,KG
MAT_T4_06549,Graphite_Synth,KG
MAT_T4_06550,Copper_Foil,KG
MAT_T2_06551,Module_LFP,EA
MAT_T4_06552,Nickel_Class1,KG
MAT_T2_06553,BMS_Circuit,EA
MAT_T1_06554,Battery_Pack_Std,EA
MAT_T3_06555,Anode_Sheet,EA
MAT_T4_06556,Graphite_Synth,KG
MAT_T3_06557,Anode_Sheet,EA
MAT_T4_06558,Cobalt_Sulfate,KG
MAT_T4_06559,Graphite_Synth,KG
MAT_T2_06560,Cooling_Plate,EA
MAT_T4_06561,Nickel_Class1,KG
MAT_T1_06562,Battery_Pack_Std,EA
MAT_T4_06563,Nickel_Class1,KG
MAT_T2_06564,BMS_Circuit,EA
MAT_T3_06565,Anode_Sheet,EA
MAT_T3_06566,Anode_Sheet,EA
MAT_T2_06567,BMS_Circuit,EA
MAT_T3_06568,Anode_Sheet,EA
MAT_T2_06569,Module_LFP,EA
MAT_T2_06570,Cooling_Plate,EA
MAT_T2_06571,Module_NMC,EA
MAT_T3_06572,Cell_Pouch,EA
MAT_T4_06573,Lithium_Hydroxide,KG
MAT_T3_06574,Cell_Prismatic,EA
MAT_T4_06575,Graphite_Synth,KG
MAT_T3_06576,Cell_Pouch,EA
MAT_T4_06577,Graphite_Synth,KG
MAT_T4_06578,Cobalt_Sulfate,KG
MAT_T3_06579,Anode_Sheet,EA
MAT_T4_06580,Copper_Foil,KG
MAT_T1_06581,Battery_Pack_HighRange,EA
MAT_T4_06582,Nickel_Class1,KG
MAT_T4_06583,Copper_Foil,KG
MAT_T2_06584,BMS_Circuit,EA
MAT_T4_06585,Lithium_Hydroxide,KG
MAT_T0_06586,EV_Sedan,EA
MAT_T2_06587,Cooling_Plate,EA
MAT_T1_06588,Drive_Unit,EA
MAT_T4_06589,Cobalt_Sulfate,KG
MAT_T4_06590,Cobalt_Sulfate,KG
MAT_T4_06591,Graphite_Synth,KG
MAT_T0_06592,EV_SUV,EA
MAT_T3_06593,Cell_Prismatic,EA
MAT_T4_06594,Lithium_Hydroxide,KG
MAT_T2_06595,Cooling_Plate,EA
MAT_T3_06596,Cell_Prismatic,EA
MAT_T1_06597,Battery_Pack_HighRange,EA
MAT_T2_06598,BMS_Circuit,EA
MAT_T3_06599,Cell_Prismatic,EA
MAT_T4_06600,Graphite_Synth,KG
MAT_T1_06601,Battery_Pack_Std,EA
MAT_T2_06602,BMS_Circuit,EA
MAT_T2_06603,Cooling_Plate,EA
MAT_T2_06604,BMS_Circuit,EA
MAT_T2_06605,Module_NMC,EA
MAT_T3_06606,Cell_Prismatic,EA
MAT_T4_06607,Cobalt_Sulfate,KG
MAT_T3_06608,Cell_Prismatic,EA
MAT_T4_06609,Cobalt_Sulfate,KG
MAT_T4_06610,Lithium_Hydroxide,KG
MAT_T1_06611,Battery_Pack_HighRange,EA
MAT_T0_06612,EV_Sedan,EA
MAT_T4_06613,Graphite_Synth,KG
MAT_T1_06614,Battery_Pack_Std,EA
MAT_T1_06615,Battery_Pack_HighRange,EA
MAT_T0_06616,EV_Truck,EA
MAT_T3_06617,Cell_Pouch,EA
MAT_T3_06618,Cell_Prismatic,EA
MAT_T4_06619,Copper_Foil,KG
MAT_T4_06620,Cobalt_Sulfate,KG
MAT_T3_06621,Cell_Prismatic,EA
MAT_T3_06622,Cell_Prismatic,EA
MAT_T2_06623,Cooling_Plate,EA
MAT_T2_06624,Cooling_Plate,EA
MAT_T1_06625,Battery_Pack_Std,EA
MAT_T1_06626,Drive_Unit,EA
MAT_T1_06627,Battery_Pack_Std,EA
MAT_T2_06628,Cooling_Plate,EA
MAT_T2_06629,Cooling_Plate,EA
MAT_T4_06630,Cobalt_Sulfate,KG
MAT_T3_06631,Cell_Prismatic,EA
MAT_T4_06632,Nickel_Class1,KG
MAT_T3_06633,Cell_Prismatic,EA
MAT_T3_06634,Cell_Cylindrical_4680,EA
MAT_T2_06635,BMS_Circuit,EA
MAT_T2_06636,Module_NMC,EA
MAT_T1_06637,Inverter_Assy,EA
MAT_T4_06638,Cobalt_Sulfate,KG
MAT_T4_06639,Graphite_Synth,KG
MAT_T0_06640,EV_SUV,EA
MAT_T2_06641,Module_LFP,EA
MAT_T3_06642,Cell_Prismatic,EA
MAT_T2_06643,Module_LFP,EA
MAT_T3_06644,Cell_Pouch,EA
MAT_T1_06645,Battery_Pack_HighRange,EA
MAT_T3_06646,Anode_Sheet,EA
MAT_T2_06647,Module_LFP,EA
MAT_T3_06648,Cell_Prismatic,EA
MAT_T1_06649,Battery_Pack_HighRange,EA
MAT_T3_06650,Anode_Sheet,EA
MAT_T4_06651,Cobalt_Sulfate,KG
MAT_T2_06652,Module_LFP,EA
MAT_T4_06653,Copper_Foil,KG
MAT_T4_06654,Copper_Foil,KG
MAT_T4_06655,Cobalt_Sulfate,KG
MAT_T4_06656,Nickel_Class1,KG
MAT_T4_06657,Copper_Foil,KG
MAT_T4_06658,Lithium_Hydroxide,KG
MAT_T1_06659,Battery_Pack_Std,EA
MAT_T3_06660,Anode_Sheet,EA
MAT_T4_06661,Graphite_Synth,KG
MAT_T4_06662,Cobalt_Sulfate,KG
MAT_T4_06663,Copper_Foil,KG
MAT_T4_06664,Cobalt_Sulfate,KG
MAT_T4_06665,Cobalt_Sulfate,KG
MAT_T4_06666,Cobalt_Sulfate,KG
MAT_T4_06667,Graphite_Synth,KG
MAT_T3_06668,Cell_Cylindrical_4680,EA
MAT_T4_06669,Cobalt_Sulfate,KG
MAT_T4_06670,Nickel_Class1,KG
MAT_T4_06671,Nickel_Class1,KG
MAT_T4_06672,Lithium_Hydroxide,KG
MAT_T2_06673,Cooling_Plate,EA
MAT_T0_06674,EV_Sedan,EA
MAT_T4_06675,Cobalt_Sulfate,KG
MAT_T3_06676,Cell_Pouch,EA
MAT_T2_06677,Module_LFP,EA
MAT_T1_06678,Battery_Pack_HighRange,EA
MAT_T4_06679,Nickel_Class1,KG
MAT_T4_06680,Cobalt_Sulfate,KG
MAT_T4_06681,Nickel_Class1,KG
MAT_T3_06682,Cell_Cylindrical_4680,EA
MAT_T3_06683,Cell_Pouch,EA
MAT_T2_06684,Module_NMC,EA
MAT_T0_06685,EV_Truck,EA
MAT_T4_06686,Cobalt_Sulfate,KG
MAT_T1_06687,Drive_Unit,EA
MAT_T3_06688,Cell_Cylindrical_4680,EA
MAT_T3_06689,Cell_Prismatic,EA
MAT_T3_06690,Anode_Sheet,EA
MAT_T4_06691,Lithium_Hydroxide,KG
MAT_T0_06692,EV_SUV,EA
